,driver_id,passport_id,surname,name,middle_name,date_of_birth,sex,year_of_get_license,study_transmission,attemps_of_pass,autoschool,region_id
6086,6087,3701969422,Крюкова,Тамара,Оскаровна,1999-02-23,Ж,2020,автомат,5,Пятое колесо,58
6087,6088,2841427334,Шестакова,Фёкла,Даниловна,1975-03-23,Ж,2000,автомат,2,Импульс,20
6088,6089,6931690773,Артемьева,Алина,Болеславовна,1997-06-21,Ж,2017,автомат,5,Априори,19
6089,6090,8162707293,Субботин,Евлампий,Эдгардович,1976-04-11,М,2014,автомат,5,Коррэктъ,28
6090,6091,3407557836,Ефремов,Галактион,Германович,1972-01-06,М,2011,механика,1,Золотой руль,15
6091,6092,5715855831,Орехова,Евгения,Никифоровна,1956-01-06,Ж,2009,автомат,5,Авто-Премиум,11
6092,6093,3286638306,Федотова,Валерия,Константиновна,1956-03-20,Ж,1981,автомат,1,Элит,30
6093,6094,1547506366,Давыдов,Кузьма,Матвеевич,1989-05-21,М,2018,механика,3,Победа,61
6094,6095,3674919228,Воробьев,Нифонт,Димитриевич,1976-11-22,М,1998,автомат,3,Правый руль,29
6095,6096,9469036546,Костин,Ипатий,Димитриевич,1974-10-12,М,1993,автомат,5,Бумер,43
6096,6097,2800527691,Терентьева,Екатерина,Макаровна,1998-12-11,Ж,2016,автомат,4,Автополис,31
6097,6098,3779432301,Колесникова,Оксана,Макаровна,1995-04-29,Ж,2017,автомат,5,Хайвэй,21
6098,6099,5045060494,Титова,Василиса,Васильевна,1981-01-30,Ж,2016,автомат,5,Мир,39
6099,6100,9210519888,Авдеева,Зоя,Геннадьевна,1958-12-03,Ж,2002,автомат,4,Автодрайвер,52
6100,6101,4976006299,Журавлева,Вероника,Львовна,1962-09-01,Ж,1983,автомат,4,Новые горизонты,52
6101,6102,2715253706,Горбунова,Майя,Тимуровна,1957-01-22,Ж,1976,механика,2,Сигнал,15
6102,6103,5330142803,Котова,Майя,Рубеновна,1989-01-03,Ж,2021,автомат,5,Клаксон,35
6103,6104,6570627120,Исаева,Виктория,Богдановна,1980-07-23,Ж,2017,автомат,5,Фордевинд,35
6104,6105,1274249252,Полякова,Евпраксия,Владимировна,1970-08-13,Ж,2001,механика,4,Эстафета,65
6105,6106,7787987187,Дементьева,Эмилия,Сергеевна,1993-09-01,Ж,2018,автомат,1,Ралли Шоп,75
6106,6107,0997452521,Панфилов,Евдоким,Даниилович,1960-03-14,М,1997,автомат,5,Универсал,52
6107,6108,0147310955,Воробьева,Нонна,Владиславовна,1972-03-27,Ж,2014,автомат,2,Мотор,8
6108,6109,8120513104,Устинов,Панкратий,Фадеевич,1974-08-03,М,1998,автомат,3,Навигатор,56
6109,6110,9671057293,Ефимов,Севастьян,Владиленович,1974-02-26,М,1993,механика,1,Балтик-Стар,83
6110,6111,8082064115,Потапов,Иннокентий,Даниилович,1960-08-03,М,1994,механика,5,Новая Автошкола,2
6111,6112,8376011882,Денисова,Татьяна,Кирилловна,1992-04-06,Ж,2013,автомат,5,Добрый путь,64
6112,6113,6432588534,Одинцова,Пелагея,Романовна,1963-12-17,Ж,2018,механика,5,Добрый путь,50
6113,6114,9456538294,Гурьева,Любовь,Юльевна,2001-08-09,Ж,2021,механика,4,Дилижанс,4
6114,6115,3300745627,Гуляев,Евстафий,Ильясович,1983-02-14,М,2017,механика,1,Звездный мост,34
6115,6116,0445231464,Калинин,Елизар,Жанович,1966-04-03,М,2007,механика,4,Пульс,32
6116,6117,2692782343,Михайлов,Александр,Феодосьевич,1999-10-13,М,2018,автомат,2,Дебют,7
6117,6118,0842507213,Мартынова,Лариса,Сергеевна,1960-11-06,Ж,2011,механика,4,Новичок,37
6118,6119,4777865933,Мартынов,Мирон,Ермилович,1954-02-21,М,1994,механика,3,Лучший водитель,62
6119,6120,2598331752,Мельников,Тарас,Борисович,1974-09-16,М,2006,механика,3,Эксперт,57
6120,6121,1661664929,Дорофеев,Изот,Димитриевич,1995-03-30,М,2013,автомат,4,Максима,35
6121,6122,7432533572,Емельянов,Ефим,Ефимьевич,1998-03-19,М,2017,автомат,2,Автоотличник,5
6122,6123,0664753794,Игнатьев,Ферапонт,Георгиевич,1968-03-01,М,2001,механика,4,Зеленая волна,44
6123,6124,1765474154,Беспалов,Гостомысл,Васильевич,1965-02-27,М,1988,автомат,5,АвтоСити,14
6124,6125,7557358581,Щербакова,Алла,Георгиевна,1972-08-20,Ж,1990,механика,3,100 дорог,74
6125,6126,9985647345,Лихачева,Любовь,Максимовна,1991-08-18,Ж,2019,автомат,2,Автостарт,50
6126,6127,4160381528,Костин,Герман,Игнатович,1955-01-12,М,2003,механика,2,Формула скорости,58
6127,6128,3619190663,Одинцова,Тамара,Рубеновна,2002-02-14,Ж,2020,автомат,5,Трасса,42
6128,6129,1351541303,Уваров,Ипполит,Димитриевич,1958-06-10,М,1980,автомат,3,Автолюбитель,49
6129,6130,1611758754,Зимина,Синклитикия,Филипповна,1995-11-27,Ж,2015,механика,3,Авто-Профи,59
6130,6131,2438018051,Пономарев,Савватий,Ануфриевич,1969-04-16,М,2004,автомат,2,АвтоСити,29
6131,6132,5624350659,Карпов,Аверьян,Даниилович,1963-10-21,М,2018,автомат,5,Бумер,86
6132,6133,9621259317,Панова,Раиса,Афанасьевна,1981-09-12,Ж,2021,механика,3,Автоэлита,73
6133,6134,7960410750,Селезнев,Владилен,Эдгардович,1970-06-27,М,2019,механика,3,Дилижанс,51
6134,6135,4177821767,Полякова,Фёкла,Аскольдовна,1993-12-31,Ж,2012,механика,3,Восток,31
6135,6136,4905530224,Иванов,Милен,Валерианович,1999-02-10,М,2018,механика,4,Автокласс,38
6136,6137,5389201268,Павлова,Анастасия,Даниловна,1955-09-09,Ж,1976,автомат,3,Знак,6
6137,6138,8323970716,Кононов,Любосмысл,Трифонович,1954-07-08,М,1974,механика,4,Автостиль,79
6138,6139,8933571226,Никитин,Самуил,Измаилович,1970-04-27,М,2018,автомат,1,Перекресток,65
6139,6140,0224386056,Лихачева,Тамара,Болеславовна,1999-03-05,Ж,2021,механика,3,Автополис,42
6140,6141,1065785579,Лукин,Герасим,Тимурович,1951-07-27,М,2000,автомат,2,Восток,25
6141,6142,5684337708,Исаков,Нестор,Богданович,1981-01-23,М,2006,автомат,1,Юность,15
6142,6143,9708694762,Евдокимова,Нинель,Эдуардовна,1977-10-12,Ж,2012,автомат,2,Вулкан,29
6143,6144,0196043092,Жуков,Потап,Валерьевич,1995-11-01,М,2014,механика,4,Курсант,3
6144,6145,4786831886,Буров,Ираклий,Валерьевич,1950-11-30,М,2021,механика,2,Автолицей,73
6145,6146,0738005527,Сергеев,Поликарп,Иосифович,1959-11-03,М,2017,механика,4,Транс-Миссия,78
6146,6147,3529070222,Петухов,Анисим,Егорович,1958-09-08,М,1977,механика,2,Автогалактика,20
6147,6148,4951175680,Одинцов,Селиван,Андреевич,1980-04-05,М,2015,механика,4,Ралли Шоп,52
6148,6149,8249601944,Молчанов,Иларион,Аксёнович,1967-04-24,М,2011,автомат,3,Арго,23
6149,6150,4495828676,Козлова,Элеонора,Вениаминовна,1955-07-30,Ж,1988,механика,5,Авто-Импульс,63
6150,6151,3411157944,Пономарева,Фёкла,Георгиевна,1974-12-17,Ж,2015,автомат,3,Автознание,32
6151,6152,2454404930,Белов,Валентин,Андреевич,1985-10-01,М,2019,автомат,2,Априори,7
6152,6153,7757477847,Шарапова,Зоя,Рубеновна,1957-09-12,Ж,1993,автомат,3,Автоотличник,26
6153,6154,4268459654,Егоров,Мстислав,Ефстафьевич,1955-08-17,М,1978,механика,3,Лидер,51
6154,6155,2059473409,Казаков,Владлен,Гаврилович,1998-12-21,М,2017,автомат,4,Ротор,62
6155,6156,9534426678,Савина,Мария,Федоровна,1998-01-27,Ж,2017,автомат,5,Вершина,15
6156,6157,1610793078,Субботина,Мария,Владимировна,1983-09-04,Ж,2021,механика,4,Шоссе,67
6157,6158,4970064165,Сысоев,Милен,Васильевич,1988-12-31,М,2011,механика,1,Априори,43
6158,6159,3778335882,Лапин,Терентий,Жоресович,1956-10-16,М,1980,механика,1,Автобан,44
6159,6160,6298343664,Аксенова,Вероника,Владимировна,1973-04-08,Ж,2015,механика,1,Филин,43
6160,6161,3442810173,Яковлев,Святослав,Федосеевич,1974-04-25,М,2008,автомат,2,Хайвэй,67
6161,6162,8884680977,Назарова,Зоя,Павловна,1953-10-27,Ж,2001,автомат,4,Рокада,15
6162,6163,9553304369,Кудряшов,Карп,Захарьевич,2002-01-19,М,2020,механика,2,АвтоСити,68
6163,6164,6723741587,Чернов,Всеволод,Тихонович,1970-01-07,М,1996,механика,2,Пора за руль,33
6164,6165,8545174742,Жуков,Боян,Тихонович,1997-05-10,М,2018,механика,5,Локомотив,34
6165,6166,7133517049,Гордеева,Нонна,Юрьевна,1994-07-24,Ж,2020,автомат,5,Топаз,58
6166,6167,3927495106,Королева,Иванна,Алексеевна,1954-10-19,Ж,1977,механика,4,Экипаж,50
6167,6168,3138653553,Шубин,Варлаам,Гавриилович,1960-01-11,М,1989,автомат,1,Азбука дорог,60
6168,6169,8082896206,Лапин,Епифан,Якубович,1966-04-05,М,2005,автомат,3,Автофактор,55
6169,6170,6134450224,Савельева,Синклитикия,Валериевна,1986-02-23,Ж,2010,механика,2,Продвинутый водитель,9
6170,6171,8549587725,Михайлов,Мина,Ермилович,1961-12-17,М,2019,автомат,1,Штурман,70
6171,6172,6260692273,Одинцова,Людмила,Рудольфовна,1997-01-16,Ж,2015,автомат,2,Мотор,8
6172,6173,6486173067,Корнилова,Ольга,Станиславовна,1992-07-23,Ж,2016,механика,3,Кристалл,35
6173,6174,8387573877,Терентьева,Элеонора,Петровна,1974-03-04,Ж,2003,механика,3,Универсал,8
6174,6175,3790424783,Шашкова,Акулина,Наумовна,1956-05-12,Ж,1989,автомат,1,Фортуна,38
6175,6176,9882462596,Мамонтов,Аггей,Федосеевич,1956-04-25,М,2006,автомат,4,Мустанг,25
6176,6177,3567816990,Трофимов,Всеслав,Филимонович,1996-09-17,М,2018,механика,2,Новый вираж,44
6177,6178,2033616632,Архипова,Евфросиния,Аскольдовна,1989-07-01,Ж,2013,механика,3,Метеор,19
6178,6179,2500045269,Одинцов,Милован,Ефимович,1987-10-16,М,2013,автомат,3,Фаворит,37
6179,6180,5844957941,Артемьев,Аркадий,Адрианович,1986-06-19,М,2010,механика,3,Лучший водитель,89
